,vaihingen_train_coordinate_list_method1,ai4gg_complexity,vaihingen_train_coordinate_list_method2,ai4gg_hybrid,ai4gg_diversity,vaihingen_train_coordinate_list_hybrid
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_1400_0,0.765222765846988,0.6524475524475524,0.393431167016073,0.974125874125874,0.9741439552760308,0.579326966
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_1200_1000,0.922640826098966,0.6608391608391608,0.443745632424878,0.8825174825174825,0.8825995807127882,0.683193229
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_1025_1600,0.866557429238706,0.8636363636363636,0.187281621243885,0.441958041958042,0.2138364779874214,0.526919525
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_2302_200,0.856057908593449,0.6986013986013986,0.294898672257163,0.7202797202797202,0.7204751921733054,0.57547829
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_600_1400,0.782345138961929,0.779020979020979,0.468204053109714,0.9482517482517484,0.9482879105520616,0.625274596
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1000_600,0.611769435409115,0.1706293706293706,0.172606568832984,0.6839160839160839,0.684136967155835,0.392188002
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_0_1600,0.866326166237578,0.2412587412587412,0.179594689028651,0.744055944055944,0.7442348008385744,0.522960428
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1527_800,0.839960717048942,0.7447552447552448,0.897973445143257,0.3888111888111888,0.4011180992313067,0.868967081
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1200_800,0.746807749811875,0.3202797202797203,0.047519217330538,0.179020979020979,0.5101327742837177,0.397163484
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_2000_800,0.872829426144535,0.7286713286713287,0.093640810621943,0.3825174825174825,0.3270440251572327,0.483235118
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_600_200,0.882935774693518,0.5818181818181818,0.556254367575122,0.7762237762237763,0.7763801537386443,0.719595071
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_600_400,0.761050490502736,0.1167832167832167,0.034940600978337,0.9965034965034965,0.9965059399021664,0.397995546
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_2000_1400,0.955900506700743,0.181118881118881,0.076170510132774,0.0937062937062936,0.0447239692522711,0.516035508
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_600_200,0.895522780532734,0.2265734265734266,0.191474493361286,0.8895104895104895,0.8895877009084556,0.543498637
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_200_1724,0.356403398181375,0.0188811188811188,0.104122990915444,0.6944055944055945,0.6946191474493362,0.230263195
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1800_1600,0.812590309984486,0.2510489510489511,0.654786862334032,0.6517482517482518,0.6519916142557652,0.733688586
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1800_1400,0.856843524689523,0.9811188811188812,0.967155835080363,0.4993006993006993,0.103424178895877,0.91199968
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2200_1400,0.842903454789857,0.9370629370629372,0.259259259259259,0.7293706293706294,0.7295597484276729,0.551081357
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_1400_1740,0.806464475729152,0.9342657342657342,0.246680642907058,0.4755244755244755,0.1320754716981132,0.526572559
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_200_400,0.866798613912689,0.837062937062937,0.429769392033543,0.4335664335664335,0.1453529000698812,0.648284003
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1527_1800,0.873692198732691,0.8,0.365478686233403,0.416083916083916,0.2508735150244584,0.619585442
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_2301_1000,0.860197604337242,0.9545454545454546,0.918238993710692,0.4881118881118881,0.273235499650594,0.889218299
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_0_800,0.858977716728971,0.7230769230769231,0.431167016072677,0.946153846153846,0.9461914744933612,0.645072366
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_600_1400,0.0,0.0097902097902098,0.634521313766597,0.0006993006993006,0.4926624737945492,0.317260657
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_800_200,0.842186986124646,0.862937062937063,0.236198462613557,0.4412587412587412,0.1516422082459818,0.539192724
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1400_1200,0.933807451555169,0.6265734265734266,0.856044723969252,0.9335664335664337,0.93361285814116,0.894926088
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_1000_1400,0.809439869140307,0.3335664335664335,0.16491963661775,0.1867132867132866,0.4968553459119497,0.487179753
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1000_1663,0.799211830676065,0.2111888111888111,0.350803633822502,0.1153846153846154,0.2816212438853948,0.575007732
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_2000_400,0.786942839989568,0.2874125874125874,0.049615653389238,0.8902097902097902,0.8902865129280224,0.418279247
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_1600_800,0.905899883166257,0.2433566433566433,0.763102725366876,0.1342657342657343,0.4395527603074773,0.834501304
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_1600_1600,0.844374698688532,0.4748251748251748,0.978336827393431,0.258041958041958,0.0761705101327742,0.911355763
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_600_600,0.838488440774669,0.2741258741258741,0.907058001397624,0.7139860139860139,0.7141858839972047,0.872773221
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_1200_600,0.792788954793325,0.8146853146853147,0.160726764500349,0.4237762237762238,0.0041928721174004,0.47675786
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_400_800,0.838972407588034,0.6748251748251748,0.377358490566038,0.7769230769230769,0.777078965758211,0.608165449
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_800_1000,0.716751231846015,0.086013986013986,0.788958770090846,0.9993006993006992,0.9993011879804332,0.752855001
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1600_1631,0.890538590682432,0.6734265734265734,0.767994409503843,0.641958041958042,0.6422082459818309,0.8292665
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1200_2400,0.917048920202398,0.223076923076923,0.863731656184486,0.7104895104895105,0.710691823899371,0.890390288
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_800_1200,0.694380674139622,0.0587412587412587,0.670859538784067,0.0223776223776224,0.3829489867225716,0.682620106
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_1800_600,0.782089066345108,0.9153846153846154,0.53738644304682,0.6335664335664335,0.63382250174703,0.659737755
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_0_200,0.660151207068594,0.4804195804195804,0.6680642907058,0.2615384615384615,0.217330538085255,0.664107749
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_2000_600,0.961313534507462,0.2692307692307693,0.555555555555556,0.1496503496503496,0.2222222222222222,0.758434545
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_800_0,0.877379942173777,0.6496503496503496,0.484975541579315,0.7370629370629371,0.7372466806429071,0.681177742
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_1600_1600,0.859667745711755,0.2216783216783217,0.63591893780573,0.9762237762237762,0.976240391334731,0.747793342
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1400_800,0.878150920270577,0.3916083916083915,0.092243186582809,0.2125874125874125,0.3836477987421384,0.485197053
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_400_600,0.880774349672498,0.7853146853146853,0.345213137665968,0.406993006993007,0.1795946890286513,0.612993744
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_600_1200,0.523206171005578,0.0678321678321678,0.360587002096436,0.8258741258741259,0.8259958071278826,0.441896587
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_200_400,0.769819467100363,0.9188811188811188,0.832285115303983,0.7622377622377623,0.7624039133473096,0.801052291
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1000_1600,0.708488901723582,0.0895104895104895,0.221523410202656,0.0391608391608391,0.4577218728162124,0.465006156
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1000_1000,0.852823834458698,0.7391608391608391,0.529699510831586,0.9986013986013986,0.9986023759608664,0.691261673
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_1000_1200,0.827549519340558,0.9405594405594404,0.661774982529699,0.6678321678321678,0.6680642907058001,0.744662251
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_200_1400,0.932926514590039,0.3167832167832167,0.533892382948987,0.9055944055944056,0.9056603773584906,0.733409449
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_1025_200,0.706378313050444,0.2965034965034965,0.975541579315164,0.165034965034965,0.0943396226415094,0.840959946
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1200_1800,0.809602354192366,0.7979020979020979,0.286512928022362,0.413986013986014,0.1544374563242487,0.548057641
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_800_2739,0.741093866021592,0.5671328671328671,0.953179594689029,0.3013986013986014,0.0817610062893081,0.84713673
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_2290_1200,0.835484803740566,0.0496503496503496,0.009084556254368,0.0160839160839161,0.2948986722571628,0.42228468
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_200_1400,0.852899752100062,0.3552447552447553,0.218029350104822,0.7146853146853147,0.7148846960167715,0.535464551
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1400_1724,0.660839508180639,0.1713286713286713,0.69601677148847,0.0874125874125874,0.3647798742138364,0.67842814
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1000_1200,0.666701010814366,0.1020979020979021,0.687631027253669,0.0475524475524475,0.2935010482180293,0.677166019
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_800_2000,0.362410954794481,0.0195804195804195,0.93361285814116,0.7342657342657343,0.7344514325646401,0.648011906
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_1600_1200,0.78514568054807,0.7034965034965035,0.205450733752621,0.372027972027972,0.1285814116002795,0.495298207
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1800_1631,0.893368364798671,0.0839160839160839,0.487071977638015,0.0363636363636363,0.1921733053808525,0.690220171
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_1000_1400,0.744383992717775,0.7797202797202797,0.359888190076869,0.6230769230769231,0.623340321453529,0.552136091
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1400_0,0.838435767884933,0.5629370629370629,0.749825296995108,0.6909090909090909,0.6911250873515025,0.794130532
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_400_1600,0.768539756042949,0.5538461538461539,0.201956673654787,0.2972027972027972,0.230607966457023,0.485248215
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_1000_1400,0.860012113610009,0.6888111888111887,0.580013976240391,0.7055944055944057,0.705800139762404,0.720013045
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_200_200,0.893067910898235,0.2930069930069929,0.773584905660377,0.5769230769230769,0.5772187281621244,0.833326408
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_600_0,0.68827059719605,0.0622377622377622,0.867924528301887,0.0251748251748251,0.4311670160726764,0.778097563
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1000_1600,0.643399924079234,0.0412587412587412,0.643605870020964,0.8160839160839161,0.8162124388539483,0.643502897
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1000_1600,0.837997812421917,0.5020979020979022,0.761006289308176,0.5692307692307692,0.5695317959468903,0.799502051
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_800_1000,0.738709708682019,0.1664335664335664,0.016072676450035,0.0846153846153846,0.0125786163522012,0.377391193
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_800_2200,0.91330730305575,0.4566433566433566,0.62962962962963,0.7839160839160839,0.7840670859538784,0.771468466
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1000_1724,0.702871626555075,0.3013986013986014,0.806429070580014,0.1685314685314685,0.403214535290007,0.754650349
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_1800_1631,0.701018436286368,0.2146853146853147,0.570929419986024,0.813986013986014,0.8141160027952481,0.635973928
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_0_0,0.646390227167452,0.4825174825174825,0.786163522012579,0.2636363636363636,0.4318658280922431,0.716276875
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1400_1200,0.890253079060392,0.9573426573426572,0.860237596086653,0.4895104895104895,0.3724668064290706,0.875245338
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_0_800,0.740710517794169,0.7552447552447552,0.401816911250873,0.3951048951048951,0.296995108315863,0.571263715
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_400_800,0.883322383054409,0.2503496503496504,0.048916841369672,0.1377622377622377,0.3326345213137666,0.466119612
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1000_1400,0.775024139777125,0.3132867132867133,0.479385045422781,0.765034965034965,0.7651991614255765,0.627204593
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_2301_1400,0.966529723605701,0.2202797202797203,0.76659678546471,0.1195804195804195,0.0908455625436757,0.866563255
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1400_400,0.932011987383074,0.6426573426573426,0.10062893081761,0.3412587412587412,0.2851153039832285,0.516320459
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_0_1200,0.514789680038541,0.0272727272727272,0.73025856044724,0.8944055944055944,0.8944793850454228,0.62252412
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_1739_1600,0.823750898760217,0.7265734265734265,0.491264849755416,0.9244755244755244,0.9245283018867924,0.657507874
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_200_1200,0.675317087152331,0.2608391608391608,0.731656184486373,0.1433566433566433,0.4444444444444444,0.703486636
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_200_200,0.890102939047066,0.3363636363636363,0.182389937106918,0.7076923076923076,0.7078965758211041,0.536246438
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1600_200,0.872403087623778,0.8216783216783217,0.264150943396226,0.4265734265734265,0.0055904961565338,0.568277016
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_200_400,0.752322200370793,0.8300699300699301,0.437456324248777,0.6573426573426573,0.6575821104122991,0.594889262
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_800_1000,0.793736719060998,0.3685314685314685,0.564640111809923,0.2034965034965035,0.1257861635220125,0.679188415
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_800_1400,0.716916564081303,0.2468531468531468,0.054507337526205,0.6223776223776224,0.6226415094339622,0.385711951
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1400_2600,0.864532353866441,0.2846153846153846,0.382250174703005,0.1559440559440559,0.3172606568832984,0.623391264
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_400_1800,0.925453930066072,0.9874125874125874,0.582110412299092,0.8531468531468531,0.8532494758909853,0.753782171
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_0_200,0.906875190128182,0.1874125874125873,0.044723969252271,0.0979020979020979,0.3759608665269042,0.47579958
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_600_400,0.718800790820628,0.0433566433566433,0.969252271139064,0.7818181818181819,0.7819706498951782,0.844026531
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_2000_400,0.916298111464655,0.858041958041958,0.951781970649895,0.558041958041958,0.5583508036338225,0.934040041
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_1025_1200,0.831567916385107,0.5454545454545454,0.70440251572327,0.9048951048951048,0.9049615653389238,0.767985216
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_400_1400,0.797336688842006,0.2804195804195803,0.60167714884696,0.1538461538461538,0.2550663871418588,0.699506919
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_2299_600,0.673796082749819,0.1461538461538462,0.843466107617051,0.0748251748251748,0.4095038434661076,0.758631095
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_200_800,0.85771076366053,0.9804195804195804,0.816911250873515,0.4986013986013986,0.1097134870719776,0.837311007
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_600_1647,0.914649212026182,0.2062937062937062,0.862334032145353,0.1111888111888111,0.3612858141160028,0.888491622
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_200_2000,0.095831145147031,0.0034965034965035,0.956673654786862,0.7671328671328671,0.7672955974842768,0.5262524
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_2290_600,0.788327244799759,0.372027972027972,0.292103424178896,0.5713286713286714,0.5716282320055905,0.540215334
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_800_2400,0.653868929875228,0.5356643356643357,0.275331935709294,0.2902097902097902,0.0202655485674353,0.464600433
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_400_800,0.748165943148981,0.5146853146853148,0.080363382250175,0.872027972027972,0.8721174004192872,0.414264663
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1400_1800,0.708332936938459,0.8454545454545455,0.238993710691824,0.4363636363636364,0.129979035639413,0.473663324
